,exists,name,pp,flags,num,accuracy,basePower,category,priority,drain,secondary,target,type,contestType,desc,shortDesc,id,fullname,effectType,gen,isNonstandard,noCopy,affectsFainted,sourceEffect,critRatio,baseMoveType,secondaries,hasSheerForce,ignoreNegativeOffensive,ignorePositiveDefensive,ignoreOffensive,ignoreDefensive,ignoreImmunity,noPPBoosts,isZ,isMax,pressureTarget,nonGhostTarget,ignoreAbility,spreadHit,forceSTAB,noSketch,maxMove,zMove,kind,condition,volatileStatus,boosts,slotCondition,status,hasCrashDamage,selfdestruct,self,heal,sleepUsable,recoil,struggleRecoil,multihit,stallingMove,breaksProtect,pseudoWeather,sideCondition,noMetronome,forceSwitch,willCrit,realMove,ignoreEvasion,thawsTarget,terrain,selfSwitch,ohko,selfBoost,damage,onTry,weather,mindBlownRecoil,overrideDefensiveStat,stealsBoosts,multiaccuracy,overrideOffensiveStat,smartTarget,onDamagePriority,overrideOffensivePokemon,tracksTarget
388,True,Sonic Boom,20,"{'protect': 1, 'mirror': 1}",49,90,0,Physical,0,,,normal,Normal,Cool,Deals 20 HP of damage to the target.,Always does 20 HP of damage.,sonicboom,move: Sonic Boom,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 100},{'basePower': 100},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,
391,True,Spider Web,10,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",169,True,0,Status,0,,,normal,Bug,Clever,"Prevents the target from switching out. The target can still switch out if it uses Baton Pass. If the target leaves the field using Baton Pass, the replacement will remain trapped. The effect ends if the user leaves the field, unless it uses Baton Pass, in which case the target will remain trapped.",Prevents the target from switching out.,spiderweb,move: Spider Web,Move,2,,False,False,,1,Bug,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'def': 1}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,True,Spike Cannon,15,"{'protect': 1, 'mirror': 1}",131,100,20,Physical,0,,,normal,Normal,Cool,"Hits two to five times. Has a 3/8 chance to hit two or three times, and a 1/8 chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.",Hits 2-5 times in one turn.,spikecannon,move: Spike Cannon,Move,1,,False,False,,1,Normal,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 120},Move,,,,,,,,,,,,,"[2, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,
399,True,Swallow,10,"{'snatch': 1, 'heal': 1}",256,True,0,Status,0,,,self,Normal,Tough,"The user restores its HP based on its Stockpile count. Restores 1/4 of its maximum HP if it's 1, 1/2 of its maximum HP if it's 2, both rounded half down, and all of its HP if it's 3. Fails if the user's Stockpile count is 0. The user's Stockpile count resets to 0.",Heals the user based on uses of Stockpile.,swallow,move: Swallow,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,True,Teleport,20,{},100,True,0,Status,0,,,self,Psychic,Cool,Fails when used.,Fails when used.,teleport,move: Teleport,Move,1,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'heal'},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,,
405,True,Twineedle,20,"{'protect': 1, 'mirror': 1}",41,100,25,Physical,0,,"{'chance': 20, 'status': 'psn'}",normal,Bug,Cool,"Hits twice, with each hit having a 20% chance to poison the target. If the first hit breaks the target's substitute, it will take damage for the second hit.",Hits 2 times. Each hit has 20% chance to poison.,twineedle,move: Twineedle,Move,1,,False,False,,1,Bug,"[{'chance': 20, 'status': 'psn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 100},{'basePower': 100},Move,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
408,True,Aeroblast,5,"{'protect': 1, 'mirror': 1, 'distance': 1}",177,95,100,Physical,0,,,any,Flying,Cool,Has a higher chance for a critical hit.,High critical hit ratio.,aeroblast,move: Aeroblast,Move,2,,False,False,,2,Flying,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 180},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,True,Bonemerang,10,"{'protect': 1, 'mirror': 1}",155,90,50,Physical,0,,,normal,Ground,Tough,"Hits twice. If the first hit breaks the target's substitute, it will take damage for the second hit.",Hits 2 times in one turn.,bonemerang,move: Bonemerang,Move,1,,False,False,,1,Ground,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 100},Move,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,
417,True,Conversion 2,30,{'bypasssub': 1},176,True,0,Status,0,,,normal,Normal,Beautiful,"The user's type changes to match a type that resists or is immune to the type of the last move used against the user, if it was successful against the user, but not either of its current types. The determined type of the move is used rather than the original type, but considers Struggle as Normal. Fails if the last move used against the user was not successful, or if this move would only be able to select one of the user's current types.",User's type changes to resist last move against it.,conversion2,move: Conversion 2,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'heal'},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,True,Cosmic Power,20,{'snatch': 1},322,True,0,Status,0,,,self,Psychic,Beautiful,Raises the user's Defense and Special Defense by 1 stage.,Raises the user's Defense and Sp. Def by 1.,cosmicpower,move: Cosmic Power,Move,3,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spd': 1}},Move,,,"{'def': 1, 'spd': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,True,Grudge,5,{'bypasssub': 1},288,True,0,Status,0,,,self,Ghost,Tough,"Until the user's next turn, if an opposing Pokemon's attack knocks the user out, that move loses all its remaining PP.","If the user faints, the attack used loses all its PP.",grudge,move: Grudge,Move,3,,False,False,,1,Ghost,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'redirect'},Move,{'onBeforeMovePriority': 100},grudge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,True,Hail,10,{},258,True,0,Status,0,,,all,Ice,Beautiful,"For 5 turns, the weather becomes Hail. At the end of each turn except the last, all active Pokemon lose 1/16 of their maximum HP, rounded down, unless they are an Ice type. Fails if the current weather is Hail.","For 5 turns, hail crashes down.",hail,move: Hail,Move,3,,False,False,,1,Ice,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spe': 1}},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hail,,,,,,,,,
442,True,Kinesis,15,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",134,80,0,Status,0,,,normal,Psychic,Clever,Lowers the target's accuracy by 1 stage.,Lowers the target's accuracy by 1.,kinesis,move: Kinesis,Move,1,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'evasion': 1}},Move,,,{'accuracy': -1},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,True,Lovely Kiss,10,"{'protect': 1, 'reflectable': 1, 'mirror': 1}",142,75,0,Status,0,,,normal,Normal,Beautiful,Causes the target to fall asleep.,Causes the target to fall asleep.,lovelykiss,move: Lovely Kiss,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'spe': 1}},Move,,,,,slp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,True,Luster Purge,5,"{'protect': 1, 'mirror': 1}",295,100,70,Special,0,,"{'chance': 50, 'boosts': {'spd': -1}}",normal,Psychic,Clever,Has a 50% chance to lower the target's Special Defense by 1 stage.,50% chance to lower the target's Sp. Def by 1.,lusterpurge,move: Luster Purge,Move,3,,False,False,,1,Psychic,"[{'chance': 50, 'boosts': {'spd': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,True,Milk Drink,10,"{'snatch': 1, 'heal': 1}",208,True,0,Status,0,,,self,Normal,Cute,"The user restores 1/2 of its maximum HP, rounded down.",Heals the user by 50% of its max HP.,milkdrink,move: Milk Drink,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,,,,,,,"[1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,True,Mist Ball,5,"{'bullet': 1, 'protect': 1, 'mirror': 1}",296,100,70,Special,0,,"{'chance': 50, 'boosts': {'spa': -1}}",normal,Psychic,Clever,Has a 50% chance to lower the target's Special Attack by 1 stage.,50% chance to lower the target's Sp. Atk by 1.,mistball,move: Mist Ball,Move,3,,False,False,,1,Psychic,"[{'chance': 50, 'boosts': {'spa': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,True,Octazooka,10,"{'bullet': 1, 'protect': 1, 'mirror': 1}",190,85,65,Special,0,,"{'chance': 50, 'boosts': {'accuracy': -1}}",normal,Water,Tough,Has a 50% chance to lower the target's accuracy by 1 stage.,50% chance to lower the target's accuracy by 1.,octazooka,move: Octazooka,Move,2,,False,False,,1,Water,"[{'chance': 50, 'boosts': {'accuracy': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,True,Rest,10,"{'snatch': 1, 'heal': 1}",156,True,0,Status,0,,,self,Psychic,Cute,"The user falls asleep for the next two turns and restores all of its HP, curing itself of any non-volatile status condition in the process. Fails if the user has full HP, is already asleep, or if another effect is preventing sleep.",User sleeps 2 turns and restores HP and status.,rest,move: Rest,Move,1,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,True,Revenge,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",279,100,60,Physical,-4,,,normal,Fighting,Tough,"Damage doubles if the user was hit by a Pokemon in the target's current position this turn, and that Pokemon was the last to hit the user.",Damage doubles if user is hit by the target.,revenge,move: Revenge,Move,3,,False,False,,1,Fighting,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 80},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,True,Sacred Fire,5,"{'protect': 1, 'mirror': 1, 'defrost': 1}",221,95,100,Special,0,,"{'chance': 50, 'status': 'brn'}",normal,Fire,Beautiful,Has a 50% chance to burn the target.,50% chance to burn the target. Thaws user.,sacredfire,move: Sacred Fire,Move,2,,False,False,,1,Fire,"[{'chance': 50, 'status': 'brn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 180},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,True,Slack Off,10,"{'snatch': 1, 'heal': 1}",303,True,0,Status,0,,,self,Normal,Cute,"The user restores 1/2 of its maximum HP, rounded down.",Heals the user by 50% of its max HP.,slackoff,move: Slack Off,Move,3,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,,,,,,,"[1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,True,Soft-Boiled,10,"{'snatch': 1, 'heal': 1}",135,True,0,Status,0,,,self,Normal,Cute,"The user restores 1/2 of its maximum HP, rounded down.",Heals the user by 50% of its max HP.,softboiled,move: Soft-Boiled,Move,1,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,,,,,,,"[1, 2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,True,Triple Kick,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",167,90,10,Physical,0,,,normal,Fighting,Cool,"Hits three times. Power increases to 20 for the second hit and 30 for the third. This move checks accuracy for each hit, and the attack ends if the target avoids a hit. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.","Hits 3 times. Each hit can miss, but power rises.",triplekick,move: Triple Kick,Move,2,,False,False,,1,Fighting,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 80},{'basePower': 120},Move,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,True,,,,,
502,True,Vital Throw,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",233,True,70,Physical,-1,,,normal,Fighting,Cool,This move does not check accuracy.,This move does not check accuracy. Goes last.,vitalthrow,move: Vital Throw,Move,2,,False,False,,1,Fighting,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 85},{'basePower': 140},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,True,Aerial Ace,20,"{'contact': 1, 'protect': 1, 'mirror': 1, 'distance': 1, 'slicing': 1}",332,True,60,Physical,0,,,any,Flying,Cool,This move does not check accuracy.,This move does not check accuracy.,aerialace,move: Aerial Ace,Move,3,,False,False,,1,Flying,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 110},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,True,Agility,30,{'snatch': 1},97,True,0,Status,0,,,self,Psychic,Cool,Raises the user's Speed by 2 stages.,Raises the user's Speed by 2.,agility,move: Agility,Move,1,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,{'spe': 2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,True,Amnesia,20,{'snatch': 1},133,True,0,Status,0,,,self,Psychic,Cute,Raises the user's Special Defense by 2 stages.,Raises the user's Sp. Def by 2.,amnesia,move: Amnesia,Move,1,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,{'spd': 2},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,True,Arm Thrust,20,"{'contact': 1, 'protect': 1, 'mirror': 1}",292,100,15,Physical,0,,,normal,Fighting,Tough,"Hits two to five times. Has a 3/8 chance to hit two or three times, and a 1/8 chance to hit four or five times. If one of the hits breaks the target's substitute, it will take damage for the remaining hits.",Hits 2-5 times in one turn.,armthrust,move: Arm Thrust,Move,3,,False,False,,1,Fighting,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 70},{'basePower': 100},Move,,,,,,,,,,,,,"[2, 5]",,,,,,,,,,,,,,,,,,,,,,,,,,
521,True,Attract,15,"{'protect': 1, 'reflectable': 1, 'mirror': 1, 'bypasssub': 1}",213,100,0,Status,0,,,normal,Normal,Cute,"Causes the target to become infatuated, making it unable to attack 50% of the time. Fails if both the user and the target are the same gender, if either is genderless, or if the target is already infatuated. The effect ends when either the user or the target is no longer active. Pokemon with the Oblivious Ability are immune.",A target of the opposite gender gets infatuated.,attract,move: Attract,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,"{'noCopy': True, 'onBeforeMovePriority': 2}",attract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,True,Aurora Beam,20,"{'protect': 1, 'mirror': 1}",62,100,65,Special,0,,"{'chance': 10, 'boosts': {'atk': -1}}",normal,Ice,Beautiful,Has a 10% chance to lower the target's Attack by 1 stage.,10% chance to lower the target's Attack by 1.,aurorabeam,move: Aurora Beam,Move,1,,False,False,,1,Ice,"[{'chance': 10, 'boosts': {'atk': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,True,Baton Pass,40,{},226,True,0,Status,0,,,self,Normal,Cute,"The user is replaced with another Pokemon in its party. The selected Pokemon has the user's stat stage changes, confusion, and certain move effects transferred to it.","User switches, passing stat changes and more.",batonpass,move: Baton Pass,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,,,,,,{},,,,,,,,,,,,,,,,,copyvolatile,,,,,,,,,,,,,,
532,True,Belly Drum,10,{'snatch': 1},187,True,0,Status,0,,,self,Normal,Cute,"Raises the user's Attack by 12 stages in exchange for the user losing 1/2 of its maximum HP, rounded down. Fails if the user would faint or if its Attack stat stage is 6.",User loses 50% max HP. Maximizes Attack.,bellydrum,move: Belly Drum,Move,2,,False,False,,1,Normal,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'heal'},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,True,Bite,25,"{'bite': 1, 'contact': 1, 'protect': 1, 'mirror': 1}",44,100,60,Special,0,,"{'chance': 30, 'volatileStatus': 'flinch'}",normal,Dark,Tough,Has a 30% chance to make the target flinch.,30% chance to make the target flinch.,bite,move: Bite,Move,1,,False,False,,1,Dark,"[{'chance': 30, 'volatileStatus': 'flinch'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 110},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,True,Blast Burn,5,"{'recharge': 1, 'protect': 1, 'mirror': 1}",307,90,150,Special,0,,,normal,Fire,Beautiful,"If this move is successful, the user must recharge on the following turn and cannot select a move.",User cannot move next turn.,blastburn,move: Blast Burn,Move,3,,False,False,,1,Fire,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 150},{'basePower': 200},Move,,,,,,,,{'volatileStatus': 'mustrecharge'},,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,True,Blaze Kick,10,"{'contact': 1, 'protect': 1, 'mirror': 1}",299,90,85,Special,0,,"{'chance': 10, 'status': 'brn'}",normal,Fire,Cool,Has a 10% chance to burn the target and a higher chance for a critical hit.,High critical hit ratio. 10% chance to burn.,blazekick,move: Blaze Kick,Move,3,,False,False,,2,Fire,"[{'chance': 10, 'status': 'brn'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,True,Body Slam,15,"{'contact': 1, 'protect': 1, 'mirror': 1, 'nonsky': 1}",34,100,85,Physical,0,,"{'chance': 30, 'status': 'par'}",normal,Normal,Tough,Has a 30% chance to paralyze the target.,30% chance to paralyze the target.,bodyslam,move: Body Slam,Move,1,,False,False,,1,Normal,"[{'chance': 30, 'status': 'par'}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 130},{'basePower': 160},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,True,Bubble Beam,20,"{'protect': 1, 'mirror': 1}",61,100,65,Special,0,,"{'chance': 10, 'boosts': {'spe': -1}}",normal,Water,Beautiful,Has a 10% chance to lower the target's Speed by 1 stage.,10% chance to lower the target's Speed by 1.,bubblebeam,move: Bubble Beam,Move,1,,False,False,,1,Water,"[{'chance': 10, 'boosts': {'spe': -1}}]",False,False,False,False,False,False,False,False,False,,,False,False,False,False,{'basePower': 120},{'basePower': 120},Move,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,True,Bulk Up,20,{'snatch': 1},339,True,0,Status,0,,,self,Fighting,Cool,Raises the user's Attack and Defense by 1 stage.,Raises the user's Attack and Defense by 1.,bulkup,move: Bulk Up,Move,3,,False,False,,1,Fighting,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'boost': {'atk': 1}},Move,,,"{'atk': 1, 'def': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,True,Calm Mind,20,{'snatch': 1},347,True,0,Status,0,,,self,Psychic,Clever,Raises the user's Special Attack and Special Defense by 1 stage.,Raises the user's Sp. Atk and Sp. Def by 1.,calmmind,move: Calm Mind,Move,3,,False,False,,1,Psychic,,False,False,False,False,False,True,False,False,False,,,False,False,False,False,,{'effect': 'clearnegativeboost'},Move,,,"{'spa': 1, 'spd': 1}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
